"id";"tipo_local"
"cpf_9398";"urbano"
"cpf_9399";"urbano"
"cpf_9400";"urbano"
"cpf_9401";"urbano"
"cpf_9402";"urbano"
"cpf_9403";"urbano"
"cpf_9404";"urbano"
"cpf_9405";"urbano"
"cpf_9406";"urbano"
"cpf_9407";"urbano"
"cpf_9408";"urbano"
"cpf_9409";"urbano"
"cpf_9410";"urbano"
"cpf_9411";"urbano"
"cpf_9412";"urbano"
"cpf_9413";"urbano"
"cpf_9414";"urbano"
"cpf_9415";"urbano"
"cpf_9416";"urbano"
"cpf_9417";"urbano"
"cpf_9418";"urbano"
"cpf_9419";"urbano"
"cpf_9420";"urbano"
"cpf_9421";"urbano"
"cpf_9422";"rural"
"cpf_9423";"urbano"
"cpf_9424";"urbano"
"cpf_9425";"urbano"
"cpf_9426";"urbano"
"cpf_9427";"urbano"
"cpf_9428";"urbano"
"cpf_9429";"urbano"
"cpf_9430";"urbano"
"cpf_9431";"urbano"
"cpf_9432";"urbano"
"cpf_9433";"urbano"
"cpf_9434";"urbano"
"cpf_9435";"urbano"
"cpf_9436";"rural"
"cpf_9437";"urbano"
"cpf_9438";"urbano"
"cpf_9439";"urbano"
"cpf_9440";"urbano"
"cpf_9441";"urbano"
"cpf_9442";"urbano"
"cpf_9443";"urbano"
"cpf_9444";"urbano"
"cpf_9445";"rural"
"cpf_9446";"urbano"
"cpf_9447";"urbano"
"cpf_9448";"urbano"
"cpf_9449";"urbano"
"cpf_9450";"urbano"
"cpf_9451";"urbano"
"cpf_9452";"urbano"
"cpf_9453";"rural"
"cpf_9454";"urbano"
"cpf_9455";"urbano"
"cpf_9456";"urbano"
"cpf_9457";"urbano"
"cpf_9458";"urbano"
"cpf_9459";"urbano"
"cpf_9460";"urbano"
"cpf_9461";"urbano"
"cpf_9462";"urbano"
"cpf_9463";"urbano"
"cpf_9464";"urbano"
"cpf_9465";"rural"
"cpf_9466";"urbano"
"cpf_9467";"urbano"
"cpf_9468";"urbano"
"cpf_9469";"urbano"
"cpf_9470";"urbano"
"cpf_9471";"urbano"
"cpf_9472";"urbano"
"cpf_9473";"rural"
"cpf_9474";"urbano"
"cpf_9475";"urbano"
"cpf_9476";"rural"
"cpf_9477";"rural"
"cpf_9478";"urbano"
"cpf_9479";"urbano"
"cpf_9480";"urbano"
"cpf_9481";"urbano"
"cpf_9482";"rural"
"cpf_9483";"urbano"
"cpf_9484";"urbano"
"cpf_9485";"urbano"
"cpf_9486";"urbano"
"cpf_9487";"urbano"
"cpf_9488";"rural"
"cpf_9489";"urbano"
"cpf_9490";"rural"
"cpf_9491";"urbano"
"cpf_9492";"urbano"
"cpf_9493";"urbano"
"cpf_9494";"urbano"
"cpf_9495";"urbano"
"cpf_9496";"urbano"
"cpf_9497";"urbano"
"cpf_9498";"urbano"
"cpf_9499";"urbano"
"cpf_9500";"urbano"
"cpf_9501";"urbano"
"cpf_9502";"urbano"
"cpf_9503";"rural"
"cpf_9504";"urbano"
"cpf_9505";"urbano"
"cpf_9506";"rural"
"cpf_9507";"urbano"
"cpf_9508";"urbano"
"cpf_9509";"urbano"
"cpf_9510";"urbano"
"cpf_9511";"urbano"
"cpf_9512";"urbano"
"cpf_9513";"urbano"
"cpf_9514";"urbano"
"cpf_9515";"urbano"
"cpf_9516";"rural"
"cpf_9517";"rural"
"cpf_9518";"urbano"
"cpf_9519";"urbano"
"cpf_9520";"urbano"
"cpf_9521";"urbano"
"cpf_9522";"rural"
"cpf_9523";"urbano"
"cpf_9524";"urbano"
"cpf_9525";"urbano"
"cpf_9526";"urbano"
"cpf_9527";"urbano"
"cpf_9528";"urbano"
"cpf_9529";"rural"
"cpf_9530";"urbano"
"cpf_9531";"urbano"
"cpf_9532";"rural"
"cpf_9533";"urbano"
"cpf_9534";"urbano"
"cpf_9535";"urbano"
"cpf_9536";"urbano"
"cpf_9537";"urbano"
"cpf_9538";"urbano"
"cpf_9539";"urbano"
"cpf_9540";"urbano"
"cpf_9541";"urbano"
"cpf_9542";"urbano"
"cpf_9543";"urbano"
"cpf_9544";"urbano"
"cpf_9545";"rural"
"cpf_9546";"urbano"
"cpf_9547";"urbano"
"cpf_9548";"urbano"
"cpf_9549";"urbano"
"cpf_9550";"urbano"
"cpf_9551";"urbano"
"cpf_9552";"rural"
"cpf_9553";"urbano"
"cpf_9554";"urbano"
"cpf_9555";"rural"
"cpf_9556";"urbano"
"cpf_9557";"urbano"
"cpf_9558";"rural"
"cpf_9559";"urbano"
"cpf_9560";"urbano"
"cpf_9561";"urbano"
"cpf_9562";"urbano"
"cpf_9563";"urbano"
"cpf_9564";"urbano"
"cpf_9565";"urbano"
"cpf_9566";"urbano"
"cpf_9567";"rural"
"cpf_9568";"rural"
"cpf_9569";"urbano"
"cpf_9570";"urbano"
"cpf_9571";"urbano"
"cpf_9572";"rural"
"cpf_9573";"rural"
"cpf_9574";"urbano"
"cpf_9575";"urbano"
"cpf_9576";"rural"
"cpf_9577";"rural"
"cpf_9578";"rural"
"cpf_9579";"urbano"
"cpf_9580";"urbano"
"cpf_9581";"urbano"
"cpf_9582";"rural"
"cpf_9583";"rural"
"cpf_9584";"urbano"
"cpf_9585";"urbano"
"cpf_9586";"urbano"
"cpf_9587";"urbano"
"cpf_9588";"urbano"
"cpf_9589";"urbano"
"cpf_9590";"urbano"
"cpf_9591";"urbano"
"cpf_9592";"urbano"
"cpf_9593";"urbano"
"cpf_9594";"rural"
"cpf_9595";"urbano"
"cpf_9596";"urbano"
"cpf_9597";"urbano"
"cpf_9598";"urbano"
"cpf_9599";"urbano"
"cpf_9600";"rural"
"cpf_9601";"urbano"
"cpf_9602";"urbano"
"cpf_9603";"urbano"
"cpf_9604";"rural"
"cpf_9605";"urbano"
"cpf_9606";"urbano"
"cpf_9607";"urbano"
"cpf_9608";"urbano"
"cpf_9609";"urbano"
"cpf_9610";"rural"
"cpf_9611";"urbano"
"cpf_9612";"urbano"
"cpf_9613";"urbano"
"cpf_9614";"urbano"
"cpf_9615";"urbano"
"cpf_9616";"rural"
"cpf_9617";"urbano"
"cpf_9618";"urbano"
"cpf_9619";"rural"
"cpf_9620";"urbano"
"cpf_9621";"urbano"
"cpf_9622";"urbano"
"cpf_9623";"urbano"
"cpf_9624";"urbano"
"cpf_9625";"urbano"
"cpf_9626";"urbano"
"cpf_9627";"urbano"
"cpf_9628";"urbano"
"cpf_9629";"rural"
"cpf_9630";"urbano"
"cpf_9631";"urbano"
"cpf_9632";"urbano"
"cpf_9633";"urbano"
"cpf_9634";"urbano"
"cpf_9635";"urbano"
"cpf_9636";"urbano"
"cpf_9637";"urbano"
"cpf_9638";"urbano"
"cpf_9639";"urbano"
"cpf_9640";"urbano"
"cpf_9641";"urbano"
"cpf_9642";"urbano"
"cpf_9643";"urbano"
"cpf_9644";"rural"
"cpf_9645";"urbano"
"cpf_9646";"urbano"
"cpf_9647";"urbano"
"cpf_9648";"urbano"
"cpf_9649";"urbano"
"cpf_9650";"urbano"
"cpf_9651";"urbano"
"cpf_9652";"urbano"
"cpf_9653";"urbano"
"cpf_9654";"urbano"
"cpf_9655";"urbano"
"cpf_9656";"urbano"
"cpf_9657";"urbano"
"cpf_9658";"urbano"
"cpf_9659";"urbano"
"cpf_9660";"urbano"
"cpf_9661";"urbano"
"cpf_9662";"urbano"
"cpf_9663";"urbano"
"cpf_9664";"urbano"
"cpf_9665";"urbano"
"cpf_9666";"urbano"
"cpf_9667";"urbano"
"cpf_9668";"urbano"
"cpf_9669";"urbano"
"cpf_9670";"urbano"
"cpf_9671";"urbano"
"cpf_9672";"urbano"
"cpf_9673";"rural"
"cpf_9674";"urbano"
"cpf_9675";"urbano"
"cpf_9676";"urbano"
"cpf_9677";"urbano"
"cpf_9678";"urbano"
"cpf_9679";"urbano"
"cpf_9680";"rural"
"cpf_9681";"urbano"
"cpf_9682";"urbano"
"cpf_9683";"rural"
"cpf_9684";"urbano"
"cpf_9685";"urbano"
"cpf_9686";"urbano"
"cpf_9687";"urbano"
"cpf_9688";"rural"
"cpf_9689";"rural"
"cpf_9690";"urbano"
"cpf_9691";"urbano"
"cpf_9692";"urbano"
"cpf_9693";"urbano"
"cpf_9694";"urbano"
"cpf_9695";"urbano"
"cpf_9696";"urbano"
"cpf_9697";"urbano"
"cpf_9698";"urbano"
"cpf_9699";"urbano"
"cpf_9700";"urbano"
"cpf_9701";"rural"
"cpf_9702";"urbano"
"cpf_9703";"rural"
"cpf_9704";"urbano"
"cpf_9705";"urbano"
"cpf_9706";"urbano"
"cpf_9707";"rural"
"cpf_9708";"urbano"
"cpf_9709";"urbano"
"cpf_9710";"urbano"
"cpf_9711";"urbano"
"cpf_9712";"urbano"
"cpf_9713";"urbano"
"cpf_9714";"urbano"
"cpf_9715";"urbano"
"cpf_9716";"urbano"
"cpf_9717";"rural"
"cpf_9718";"urbano"
"cpf_9719";"urbano"
"cpf_9720";"rural"
"cpf_9721";"urbano"
"cpf_9722";"urbano"
"cpf_9723";"urbano"
"cpf_9724";"urbano"
"cpf_9725";"urbano"
"cpf_9726";"rural"
"cpf_9727";"urbano"
"cpf_9728";"urbano"
"cpf_9729";"urbano"
"cpf_9730";"urbano"
"cpf_9731";"urbano"
"cpf_9732";"rural"
"cpf_9733";"urbano"
"cpf_9734";"urbano"
"cpf_9735";"rural"
"cpf_9736";"urbano"
"cpf_9737";"urbano"
"cpf_9738";"urbano"
"cpf_9739";"urbano"
"cpf_9740";"rural"
"cpf_9741";"rural"
"cpf_9742";"urbano"
"cpf_9743";"urbano"
"cpf_9744";"urbano"
"cpf_9745";"urbano"
"cpf_9746";"urbano"
"cpf_9747";"urbano"
"cpf_9748";"rural"
"cpf_9749";"urbano"
"cpf_9750";"urbano"
"cpf_9751";"urbano"
"cpf_9752";"urbano"
"cpf_9753";"urbano"
"cpf_9754";"urbano"
"cpf_9755";"urbano"
"cpf_9756";"urbano"
"cpf_9757";"urbano"
"cpf_9758";"urbano"
"cpf_9759";"urbano"
"cpf_9760";"urbano"
"cpf_9761";"urbano"
"cpf_9762";"urbano"
"cpf_9763";"urbano"
"cpf_9764";"urbano"
"cpf_9765";"urbano"
"cpf_9766";"urbano"
"cpf_9767";"rural"
"cpf_9768";"urbano"
"cpf_9769";"urbano"
"cpf_9770";"urbano"
"cpf_9771";"urbano"
"cpf_9772";"rural"
"cpf_9773";"urbano"
"cpf_9774";"rural"
"cpf_9775";"urbano"
"cpf_9776";"urbano"
"cpf_9777";"urbano"
"cpf_9778";"urbano"
"cpf_9779";"urbano"
"cpf_9780";"urbano"
"cpf_9781";"urbano"
"cpf_9782";"rural"
"cpf_9783";"urbano"
"cpf_9784";"urbano"
"cpf_9785";"urbano"
"cpf_9786";"rural"
"cpf_9787";"urbano"
"cpf_9788";"urbano"
"cpf_9789";"urbano"
"cpf_9790";"urbano"
"cpf_9791";"urbano"
"cpf_9792";"urbano"
"cpf_9793";"urbano"
"cpf_9794";"urbano"
"cpf_9795";"urbano"
"cpf_9796";"urbano"
"cpf_9797";"urbano"
"cpf_9798";"urbano"
"cpf_9799";"urbano"
"cpf_9800";"urbano"
"cpf_9801";"urbano"
"cpf_9802";"urbano"
"cpf_9803";"urbano"
"cpf_9804";"urbano"
"cpf_9805";"urbano"
"cpf_9806";"rural"
"cpf_9807";"urbano"
"cpf_9808";"urbano"
"cpf_9809";"urbano"
"cpf_9810";"urbano"
"cpf_9811";"urbano"
"cpf_9812";"urbano"
"cpf_9813";"urbano"
"cpf_9814";"urbano"
"cpf_9815";"urbano"
"cpf_9816";"urbano"
"cpf_9817";"urbano"
"cpf_9818";"rural"
"cpf_9819";"urbano"
"cpf_9820";"urbano"
"cpf_9821";"urbano"
"cpf_9822";"urbano"
"cpf_9823";"urbano"
"cpf_9824";"urbano"
"cpf_9825";"rural"
"cpf_9826";"urbano"
"cpf_9827";"urbano"
"cpf_9828";"urbano"
"cpf_9829";"urbano"
"cpf_9830";"urbano"
"cpf_9831";"urbano"
"cpf_9832";"urbano"
"cpf_9833";"urbano"
"cpf_9834";"urbano"
"cpf_9835";"urbano"
"cpf_9836";"rural"
"cpf_9837";"rural"
"cpf_9838";"urbano"
"cpf_9839";"urbano"
"cpf_9840";"urbano"
"cpf_9841";"urbano"
"cpf_9842";"urbano"
"cpf_9843";"urbano"
"cpf_9844";"rural"
"cpf_9845";"urbano"
"cpf_9846";"urbano"
"cpf_9847";"urbano"
"cpf_9848";"urbano"
"cpf_9849";"urbano"
"cpf_9850";"rural"
"cpf_9851";"urbano"
"cpf_9852";"urbano"
"cpf_9853";"urbano"
"cpf_9854";"urbano"
"cpf_9855";"urbano"
"cpf_9856";"rural"
"cpf_9857";"urbano"
"cpf_9858";"urbano"
"cpf_9859";"urbano"
"cpf_9860";"urbano"
"cpf_9861";"urbano"
"cpf_9862";"rural"
"cpf_9863";"urbano"
"cpf_9864";"urbano"
"cpf_9865";"urbano"
"cpf_9866";"rural"
"cpf_9867";"urbano"
"cpf_9868";"urbano"
"cpf_9869";"urbano"
"cpf_9870";"rural"
"cpf_9871";"rural"
"cpf_9872";"urbano"
"cpf_9873";"urbano"
"cpf_9874";"urbano"
"cpf_9875";"urbano"
"cpf_9876";"urbano"
"cpf_9877";"urbano"
"cpf_9878";"urbano"
"cpf_9879";"urbano"
"cpf_9880";"urbano"
"cpf_9881";"urbano"
"cpf_9882";"rural"
"cpf_9883";"urbano"
"cpf_9884";"urbano"
"cpf_9885";"urbano"
"cpf_9886";"urbano"
"cpf_9887";"urbano"
"cpf_9888";"urbano"
"cpf_9889";"urbano"
"cpf_9890";"urbano"
"cpf_9891";"urbano"
"cpf_9892";"rural"
"cpf_9893";"urbano"
"cpf_9894";"urbano"
"cpf_9895";"rural"
"cpf_9896";"urbano"
"cpf_9897";"urbano"
"cpf_9898";"urbano"
"cpf_9899";"urbano"
"cpf_9900";"urbano"
"cpf_9901";"urbano"
"cpf_9902";"urbano"
"cpf_9903";"rural"
"cpf_9904";"urbano"
"cpf_9905";"rural"
"cpf_9906";"urbano"
"cpf_9907";"urbano"
"cpf_9908";"urbano"
"cpf_9909";"urbano"
"cpf_9910";"urbano"
"cpf_9911";"urbano"
"cpf_9912";"urbano"
"cpf_9913";"urbano"
"cpf_9914";"urbano"
"cpf_9915";"urbano"
"cpf_9916";"urbano"
"cpf_9917";"urbano"
"cpf_9918";"urbano"
"cpf_9919";"urbano"
"cpf_9920";"urbano"
"cpf_9921";"urbano"
"cpf_9922";"urbano"
"cpf_9923";"urbano"
"cpf_9924";"urbano"
"cpf_9925";"rural"
"cpf_9926";"urbano"
"cpf_9927";"rural"
"cpf_9928";"urbano"
"cpf_9929";"rural"
"cpf_9930";"rural"
"cpf_9931";"urbano"
"cpf_9932";"urbano"
"cpf_9933";"urbano"
"cpf_9934";"urbano"
"cpf_9935";"rural"
"cpf_9936";"urbano"
"cpf_9937";"urbano"
"cpf_9938";"urbano"
"cpf_9939";"urbano"
"cpf_9940";"rural"
"cpf_9941";"urbano"
"cpf_9942";"rural"
"cpf_9943";"urbano"
"cpf_9944";"urbano"
"cpf_9945";"urbano"
"cpf_9946";"rural"
"cpf_9947";"urbano"
"cpf_9948";"rural"
"cpf_9949";"urbano"
"cpf_9950";"urbano"
"cpf_9951";"urbano"
"cpf_9952";"urbano"
"cpf_9953";"urbano"
"cpf_9954";"urbano"
"cpf_9955";"urbano"
"cpf_9956";"urbano"
"cpf_9957";"urbano"
"cpf_9958";"rural"
"cpf_9959";"urbano"
"cpf_9960";"urbano"
"cpf_9961";"rural"
"cpf_9962";"rural"
"cpf_9963";"urbano"
"cpf_9964";"urbano"
"cpf_9965";"urbano"
"cpf_9966";"rural"
"cpf_9967";"rural"
"cpf_9968";"urbano"
"cpf_9969";"urbano"
"cpf_9970";"urbano"
"cpf_9971";"rural"
"cpf_9972";"urbano"
"cpf_9973";"rural"
"cpf_9974";"urbano"
"cpf_9975";"urbano"
"cpf_9976";"urbano"
"cpf_9977";"urbano"
"cpf_9978";"urbano"
"cpf_9979";"urbano"
"cpf_9980";"urbano"
"cpf_9981";"urbano"
"cpf_9982";"urbano"
"cpf_9983";"urbano"
"cpf_9984";"urbano"
"cpf_9985";"urbano"
"cpf_9986";"urbano"
"cpf_9987";"urbano"
"cpf_9988";"urbano"
"cpf_9989";"urbano"
"cpf_9990";"rural"
"cpf_9991";"urbano"
"cpf_9992";"urbano"
"cpf_9993";"urbano"
"cpf_9994";"rural"
"cpf_9995";"urbano"
"cpf_9996";"urbano"
"cpf_9997";"urbano"
"cpf_9998";"urbano"
"cpf_9999";"urbano"
"cpf_10000";"rural"
cpf_1;rural
cpf_2;urbano
cpf_3;urbano
cpf_4;urbano
cpf_5;rural
cpf_6;rural
cpf_7;urbano
cpf_8;urbano
cpf_9;urbano
cpf_10;urbano
cpf_11;urbano
cpf_12;urbano
cpf_13;urbano
cpf_14;urbano
cpf_15;rural
cpf_16;urbano
cpf_17;urbano
cpf_18;urbano
cpf_19;urbano
cpf_20;urbano
cpf_21;urbano
cpf_22;urbano
cpf_23;urbano
cpf_24;urbano
cpf_25;urbano
cpf_26;urbano
cpf_27;urbano
cpf_28;rural
cpf_29;urbano
cpf_30;urbano
cpf_31;urbano
cpf_32;urbano
cpf_33;urbano
cpf_34;urbano
cpf_35;urbano
cpf_36;urbano
cpf_37;rural
cpf_38;urbano
cpf_39;urbano
cpf_40;urbano
cpf_41;urbano
cpf_42;urbano
cpf_43;urbano
cpf_44;urbano
cpf_45;rural
cpf_46;urbano
cpf_47;urbano
cpf_48;urbano
cpf_49;urbano
cpf_50;urbano
cpf_51;urbano
cpf_52;urbano
cpf_53;urbano
cpf_54;urbano
cpf_55;rural
cpf_56;urbano
cpf_57;urbano
cpf_58;urbano
cpf_59;urbano
cpf_60;urbano
cpf_61;rural
cpf_62;urbano
cpf_63;urbano
cpf_64;urbano
cpf_65;urbano
cpf_66;urbano
cpf_67;urbano
cpf_68;urbano
cpf_69;urbano
cpf_70;urbano
cpf_71;rural
cpf_72;urbano
cpf_73;urbano
cpf_74;urbano
cpf_75;urbano
cpf_76;urbano
cpf_77;urbano
cpf_78;urbano
cpf_79;rural
cpf_80;urbano
cpf_81;urbano
cpf_82;urbano
cpf_83;urbano
cpf_84;urbano
cpf_85;urbano
cpf_86;rural
cpf_87;urbano
cpf_88;urbano
cpf_89;urbano
cpf_90;urbano
cpf_91;rural
cpf_92;urbano
cpf_93;rural
cpf_94;urbano
cpf_95;urbano
cpf_96;urbano
cpf_97;urbano
cpf_98;urbano
cpf_99;urbano
cpf_100;urbano
cpf_101;urbano
cpf_102;urbano
cpf_103;urbano
cpf_104;urbano
cpf_105;urbano
cpf_106;urbano
cpf_107;urbano
cpf_108;urbano
cpf_109;rural
cpf_110;urbano
cpf_111;urbano
cpf_112;urbano
cpf_113;rural
cpf_114;rural
cpf_115;urbano
cpf_116;urbano
cpf_117;urbano
cpf_118;urbano
cpf_119;rural
cpf_120;urbano
cpf_121;urbano
cpf_122;urbano
cpf_123;rural
cpf_124;urbano
cpf_125;urbano
cpf_126;urbano
cpf_127;urbano
cpf_128;urbano
cpf_129;urbano
cpf_130;urbano
cpf_131;urbano
cpf_132;urbano
cpf_133;urbano
cpf_134;urbano
cpf_135;urbano
cpf_136;urbano
cpf_137;rural
cpf_138;urbano
cpf_139;urbano
cpf_140;urbano
cpf_141;urbano
cpf_142;urbano
cpf_143;urbano
cpf_144;rural
cpf_145;urbano
cpf_146;urbano
cpf_147;urbano
cpf_148;urbano
cpf_149;urbano
cpf_150;rural
cpf_151;urbano
cpf_152;urbano
cpf_153;urbano
cpf_154;urbano
cpf_155;urbano
cpf_156;rural
cpf_157;urbano
cpf_158;urbano
cpf_159;urbano
cpf_160;rural
cpf_161;rural
cpf_162;urbano
cpf_163;rural
cpf_164;urbano
cpf_165;urbano
cpf_166;urbano
cpf_167;urbano
cpf_168;urbano
cpf_169;urbano
cpf_170;urbano
cpf_171;urbano
cpf_172;urbano
cpf_173;urbano
cpf_174;rural
cpf_175;urbano
cpf_176;rural
cpf_177;urbano
cpf_178;urbano
cpf_179;urbano
cpf_180;urbano
cpf_181;urbano
cpf_182;urbano
cpf_183;urbano
cpf_184;urbano
cpf_185;rural
cpf_186;urbano
cpf_187;rural
cpf_188;urbano
cpf_189;urbano
cpf_190;urbano
cpf_191;urbano
cpf_192;urbano
cpf_193;urbano
cpf_194;urbano
cpf_195;urbano
cpf_196;urbano
cpf_197;urbano
cpf_198;rural
cpf_199;urbano
cpf_200;urbano
cpf_201;urbano
cpf_202;urbano
cpf_203;urbano
cpf_204;urbano
cpf_205;rural
cpf_206;urbano
cpf_207;urbano
cpf_208;urbano
cpf_209;rural
cpf_210;urbano
cpf_211;urbano
cpf_212;urbano
cpf_213;urbano
cpf_214;urbano
cpf_215;urbano
cpf_216;urbano
cpf_217;urbano
cpf_218;urbano
cpf_219;rural
cpf_220;rural
cpf_221;urbano
cpf_222;urbano
cpf_223;urbano
cpf_224;urbano
cpf_225;urbano
cpf_226;urbano
cpf_227;urbano
cpf_228;rural
cpf_229;urbano
cpf_230;urbano
cpf_231;urbano
cpf_232;urbano
cpf_233;urbano
cpf_234;rural
cpf_235;urbano
cpf_236;urbano
cpf_237;urbano
cpf_238;urbano
cpf_239;urbano
cpf_240;rural
cpf_241;urbano
cpf_242;urbano
cpf_243;rural
cpf_244;rural
cpf_245;urbano
cpf_246;urbano
cpf_247;urbano
cpf_248;rural
cpf_249;urbano
cpf_250;rural
cpf_251;rural
cpf_252;rural
cpf_253;rural
cpf_254;urbano
cpf_255;urbano
cpf_256;urbano
cpf_257;urbano
cpf_258;urbano
cpf_259;urbano
cpf_260;urbano
cpf_261;rural
cpf_262;urbano
cpf_263;urbano
cpf_264;urbano
cpf_265;urbano
cpf_266;urbano
cpf_267;rural
cpf_268;rural
cpf_269;urbano
cpf_270;urbano
cpf_271;urbano
cpf_272;urbano
cpf_273;urbano
cpf_274;urbano
cpf_275;urbano
cpf_276;rural
cpf_277;rural
cpf_278;urbano
cpf_279;urbano
cpf_280;urbano
cpf_281;urbano
cpf_282;urbano
cpf_283;urbano
cpf_284;urbano
cpf_285;urbano
cpf_286;rural
cpf_287;urbano
cpf_288;urbano
cpf_289;urbano
cpf_290;urbano
cpf_291;urbano
cpf_292;urbano
cpf_293;urbano
cpf_294;urbano
cpf_295;urbano
cpf_296;urbano
cpf_297;urbano
cpf_298;urbano
cpf_299;urbano
cpf_300;urbano
cpf_301;urbano
cpf_302;urbano
cpf_303;urbano
cpf_304;urbano
cpf_305;urbano
cpf_306;urbano
cpf_307;urbano
cpf_308;urbano
cpf_309;urbano
cpf_310;urbano
cpf_311;rural
cpf_312;rural
cpf_313;urbano
cpf_314;urbano
cpf_315;urbano
cpf_316;urbano
cpf_317;urbano
cpf_318;rural
cpf_319;urbano
cpf_320;urbano
cpf_321;urbano
cpf_322;rural
cpf_323;urbano
cpf_324;urbano
cpf_325;urbano
cpf_326;urbano
cpf_327;urbano
cpf_328;rural
cpf_329;rural
cpf_330;urbano
cpf_331;urbano
cpf_332;urbano
cpf_333;urbano
cpf_334;rural
cpf_335;urbano
cpf_336;rural
cpf_337;urbano
cpf_338;urbano
cpf_339;rural
cpf_340;rural
cpf_341;urbano
cpf_342;urbano
cpf_343;urbano
cpf_344;urbano
cpf_345;rural
cpf_346;rural
cpf_347;urbano
cpf_348;urbano
cpf_349;rural
cpf_350;urbano
cpf_351;urbano
cpf_352;urbano
cpf_353;urbano
cpf_354;rural
cpf_355;rural
cpf_356;rural
cpf_357;urbano
cpf_358;urbano
cpf_359;urbano
cpf_360;rural
cpf_361;urbano
cpf_362;rural
cpf_363;urbano
cpf_364;urbano
cpf_365;rural
cpf_366;urbano
cpf_367;urbano
cpf_368;rural
cpf_369;urbano
cpf_370;urbano
cpf_371;urbano
cpf_372;urbano
cpf_373;urbano
cpf_374;urbano
cpf_375;urbano
cpf_376;urbano
cpf_377;urbano
cpf_378;urbano
cpf_379;urbano
cpf_380;rural
cpf_381;rural
cpf_382;urbano
cpf_383;urbano
cpf_384;urbano
cpf_385;urbano
cpf_386;urbano
cpf_387;urbano
cpf_388;urbano
cpf_389;urbano
cpf_390;rural
cpf_391;rural
cpf_392;rural
cpf_393;rural
cpf_394;urbano
cpf_395;rural
cpf_396;urbano
cpf_397;urbano
cpf_398;urbano
cpf_399;rural
cpf_400;urbano
cpf_401;urbano
cpf_402;urbano
cpf_403;rural
cpf_404;urbano
cpf_405;urbano
cpf_406;urbano
cpf_407;urbano
cpf_408;urbano
cpf_409;urbano
cpf_410;urbano
cpf_411;urbano
cpf_412;urbano
cpf_413;urbano
cpf_414;urbano
cpf_415;rural
cpf_416;urbano
cpf_417;urbano
cpf_418;urbano
cpf_419;urbano
cpf_420;urbano
cpf_421;urbano
cpf_422;urbano
cpf_423;rural
cpf_424;urbano
cpf_425;urbano
cpf_426;urbano
cpf_427;urbano
cpf_428;urbano
cpf_429;urbano
cpf_430;urbano
cpf_431;rural
cpf_432;urbano
cpf_433;urbano
cpf_434;urbano
cpf_435;urbano
cpf_436;urbano
cpf_437;urbano
cpf_438;urbano
cpf_439;urbano
cpf_440;urbano
cpf_441;urbano
cpf_442;urbano
cpf_443;urbano
cpf_444;urbano
cpf_445;rural
cpf_446;urbano
cpf_447;urbano
cpf_448;urbano
cpf_449;urbano
cpf_450;urbano
cpf_451;urbano
cpf_452;urbano
cpf_453;urbano
cpf_454;urbano
cpf_455;urbano
cpf_456;rural
cpf_457;urbano
cpf_458;urbano
cpf_459;urbano
cpf_460;urbano
cpf_461;urbano
cpf_462;urbano
cpf_463;urbano
cpf_464;urbano
cpf_465;rural
cpf_466;urbano
cpf_467;urbano
cpf_468;urbano
cpf_469;urbano
cpf_470;urbano
cpf_471;urbano
cpf_472;urbano
cpf_473;urbano
cpf_474;urbano
cpf_475;urbano
cpf_476;urbano
cpf_477;urbano
cpf_478;urbano
cpf_479;urbano
cpf_480;urbano
cpf_481;urbano
cpf_482;urbano
cpf_483;urbano
cpf_484;urbano
cpf_485;rural
cpf_486;rural
cpf_487;urbano
cpf_488;rural
cpf_489;rural
cpf_490;rural
cpf_491;urbano
cpf_492;urbano
cpf_493;urbano
cpf_494;rural
cpf_495;urbano
cpf_496;urbano
cpf_497;urbano
cpf_498;urbano
cpf_499;urbano
cpf_500;urbano
cpf_501;urbano
cpf_502;urbano
cpf_503;urbano
cpf_504;rural
cpf_505;rural
cpf_506;urbano
cpf_507;urbano
cpf_508;urbano
cpf_509;urbano
cpf_510;urbano
cpf_511;urbano
cpf_512;urbano
cpf_513;urbano
cpf_514;urbano
cpf_515;urbano
cpf_516;urbano
cpf_517;urbano
cpf_518;urbano
cpf_519;urbano
cpf_520;urbano
cpf_521;urbano
cpf_522;rural
cpf_523;urbano
cpf_524;urbano
cpf_525;rural
cpf_526;urbano
cpf_527;urbano
cpf_528;urbano
cpf_529;rural
cpf_530;urbano
cpf_531;urbano
cpf_532;urbano
cpf_533;rural
cpf_534;urbano
cpf_535;rural
cpf_536;urbano
cpf_537;urbano
cpf_538;urbano
cpf_539;urbano
cpf_540;urbano
cpf_541;urbano
cpf_542;urbano
cpf_543;urbano
cpf_544;urbano
cpf_545;urbano
cpf_546;urbano
cpf_547;urbano
cpf_548;rural
cpf_549;urbano
cpf_550;urbano
cpf_551;urbano
cpf_552;rural
cpf_553;urbano
cpf_554;urbano
cpf_555;urbano
cpf_556;urbano
cpf_557;urbano
cpf_558;urbano
cpf_559;rural
cpf_560;urbano
cpf_561;urbano
cpf_562;urbano
cpf_563;urbano
cpf_564;urbano
cpf_565;urbano
cpf_566;urbano
cpf_567;urbano
cpf_568;rural
cpf_569;rural
cpf_570;rural
cpf_571;urbano
cpf_572;urbano
cpf_573;urbano
cpf_574;urbano
